UPM,VIV_SEL,HOGAR,P4_1_1,P4_1_2,P4_1_3,P4_1_4,P4_1_5,P4_1_6,P4_2_1,P4_2_2,P4_2_3,P4_3,P4_3A,P4_4,P4_5,P4_6_1,P4_6_2,P4_6_3,P4_6_4,P4_6_5,P4_6_6,P4_6A,P4_7_1,P4_7_2,P4_7_3,P4_7_4,P4_7A,P4_8,P4_8A,P5_1,P5_2_1,P5_2_2,P5_3_1,P5_3_2,P5_4,P5_4A,P5_5,P5_6_1,P5_6_2,P5_6_3,P5_6_4,P5_6_5,P5_7_1,P5_8_1,P5_9_1,P5_10_1,P5_7_2,P5_8_2,P5_9_2,P5_10_2,P5_7_3,P5_8_3,P5_9_3,P5_10_3,P5_7_4,P5_8_4,P5_9_4,P5_10_4,P5_7_5,P5_8_5,P5_9_5,P5_10_5,P5_7_6,P5_8_6,P5_9_6,P5_7_7,P5_8_7,P5_9_7,P5_7_8,P5_8_8,P5_9_8,P5_11_1,P5_11_2,P5_11_3,FAC_HOG,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO
2161941,02,01,1,2,1,1,1,2,2,2,1,,,2,,,,,,,,,,,,,,6,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,824,01919,179,R,4,2
2161941,01,01,2,2,2,1,1,2,2,1,1,,,1,1,2,2,1,2,2,2,,,,,,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,550,,2,,,1,300,,1,2,3,824,01919,179,R,4,2
2161941,10,01,2,2,2,1,1,2,1,1,2,,,1,1,2,2,1,2,2,2,,,,,,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,300,,2,3,3,824,01919,179,R,4,2
2161941,12,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,824,01919,179,R,4,2
2161941,13,01,1,1,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,824,01919,179,R,4,2
2062838,20,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,315,01829,166,R,4,2
2062843,07,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,5243,01830,165,R,4,1
2062843,08,01,2,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,5243,01830,165,R,4,1
2062843,05,01,2,2,2,2,1,2,2,1,2,,,2,,,,,,,,,,,,,,1,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,5243,01830,165,R,4,1
2062843,06,01,1,2,2,2,1,2,2,1,2,,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,5243,01830,165,R,4,1
2062843,04,01,1,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5243,01830,165,R,4,1
2062843,12,01,1,2,2,1,1,2,2,2,2,6,SE DEDICAN AL CAMPO,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,5243,01830,165,R,4,1
2062843,09,01,2,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,2,,2,,,,,4,PORQUE NO TIENE TELEVISOR,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5243,01830,165,R,4,1
2160401,07,01,1,1,2,1,1,2,2,1,2,,,2,,,,,,,,,,,,,,1,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,877,01912,179,R,4,2
2160401,12,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,877,01912,179,R,4,2
2160401,13,01,2,1,1,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,877,01912,179,R,4,2
2160401,14,01,1,1,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,6,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,,2,,,2,,,3,2,3,877,01912,179,R,4,2
2105152,01,01,1,1,2,1,1,2,1,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,600,,,1,269,,2,,,2,,,1,1,1,4366,01888,176,U,2,2
2105152,02,01,1,1,1,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,4366,01888,176,U,2,2
2105152,03,01,2,1,1,2,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,2,,,2,,,2,,,1,3,1,4366,01888,176,U,2,2
2201257,01,01,1,1,2,1,1,2,1,1,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,450,,,2,,,2,,,2,,,1,3,1,926,01953,192,U,1,3
2106727,09,01,2,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146,01897,177,U,3,1
2106727,08,01,1,1,1,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,2,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2146,01897,177,U,3,1
2106727,16,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2146,01897,177,U,3,1
2106727,07,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,2,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2146,01897,177,U,3,1
2106727,19,01,2,1,1,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,2,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,320,,2,,,2,,,3,1,3,2146,01897,177,U,3,1
2106727,18,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,2,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2146,01897,177,U,3,1
2106727,20,01,2,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2146,01897,177,U,3,1
2106727,15,01,2,2,2,1,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146,01897,177,U,3,1
2161224,01,01,1,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,200,,2,,,2,,,3,1,3,2484,01914,178,R,4,1
2161224,03,01,2,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,310,,2,,,2,,,3,2,3,2484,01914,178,R,4,1
2106768,13,01,2,2,2,1,1,2,2,2,2,1,,1,1,2,1,2,2,2,2,,,,,,,,,2,,,,,1,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,150,,1,3,3,2189,01898,177,U,3,1
2106768,12,01,1,2,2,1,1,2,2,2,1,,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2189,01898,177,U,3,1
2106768,14,01,1,1,1,2,1,2,2,2,2,3,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2189,01898,177,U,3,1
2106768,15,01,2,2,2,1,2,2,2,2,2,3,,2,,,,,,,,,,,,,,2,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189,01898,177,U,3,1
2102888,04,01,1,2,2,1,1,2,1,2,1,,,1,1,1,2,2,2,2,2,,,,,,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,1,209,,2,,,2,,,1,1,1,1271,01866,182,U,1,4
2102888,01,01,1,2,2,1,1,2,1,2,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,679,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,1271,01866,182,U,1,4
2102888,02,01,2,1,1,1,1,2,1,2,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,570,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,2,2,2,1271,01866,182,U,1,4
2104524,04,01,1,1,2,1,1,1,2,2,2,1,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,450,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,7934,01884,183,U,2,1
2104524,05,01,2,2,2,1,1,2,2,2,2,1,,1,1,2,2,2,1,2,2,,,,,,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,,2,,,1,0,1,1,1,3,7934,01884,183,U,2,1
2104524,03,01,1,1,1,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,7934,01884,183,U,2,1
2062843,03,01,2,2,2,1,1,2,2,1,2,,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,205,,2,,,2,,,3,1,3,5243,01830,165,R,4,1
2062843,19,01,2,2,2,1,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5243,01830,165,R,4,1
2062843,14,01,2,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5243,01830,165,R,4,1
2062843,15,01,2,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,5243,01830,165,R,4,1
2062843,10,01,2,1,2,1,1,2,2,2,2,6,NO SABE LEER,2,,,,,,,,,,,,,,2,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,5243,01830,165,R,4,1
2062843,11,01,2,2,2,2,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5243,01830,165,R,4,1
2062843,16,01,2,2,2,1,1,2,2,1,2,,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,230,,2,,,2,,,3,1,3,5243,01830,165,R,4,1
2062843,17,01,2,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,5243,01830,165,R,4,1
2161224,19,01,1,1,2,1,1,2,2,2,2,4,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2484,01914,178,R,4,1
2161224,18,01,1,2,2,1,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,2,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484,01914,178,R,4,1
1801267,10,01,2,1,1,2,1,2,2,1,1,,,2,,,,,,,,,,,,,,7,POR FALTA DE COMPROBANTE PARA CONTRATAR EL SERVICIO,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1586,01621,146,U,2,2
1801267,11,01,2,1,1,1,1,2,1,1,2,,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1586,01621,146,U,2,2
1801267,12,01,2,1,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,182,,2,,,2,,,3,1,3,1586,01621,146,U,2,2
1760434,11,01,1,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,431,01564,138,R,4,2
1760434,20,01,1,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,431,01564,138,R,4,2
1800005,01,01,2,1,1,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,699,01565,151,U,1,3
1800005,02,01,2,2,2,1,1,2,2,1,1,,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,699,01565,151,U,1,3
1801267,13,01,1,1,1,2,1,2,2,1,2,,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1586,01621,146,U,2,2
1801267,15,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,6,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,209,,2,,,2,,,3,2,3,1586,01621,146,U,2,2
1801449,13,01,1,2,2,1,1,2,2,2,2,3,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,400,,,2,,,2,,,2,,,1,3,1,1413,01622,147,U,3,2
1801449,14,01,1,2,2,1,1,1,1,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,380,,1,3,3,1413,01622,147,U,3,2
1801449,15,01,1,2,2,1,1,1,1,1,1,,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,2,,1,2,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,600,,1,2,,,2,,,2,,,3,3,1,1413,01622,147,U,3,2
1801449,16,01,2,1,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,2,,1,1,2,2,2,,,2,2,1,2,2,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,185,,2,,,2,,,3,1,3,1413,01622,147,U,3,2
1801449,17,01,2,2,2,2,1,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1413,01622,147,U,3,2
1801449,18,01,1,2,2,1,1,2,2,2,1,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,350,,1,3,3,1413,01622,147,U,3,2
1801449,19,01,2,1,2,1,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413,01622,147,U,3,2
1908829,01,01,2,2,2,1,1,1,1,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,500,,,2,,,2,,,2,,,1,3,1,3395,01713,160,U,1,4
1908829,02,01,1,1,2,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,1,289,,2,,,2,,,1,1,1,3395,01713,160,U,1,4
1908829,03,01,1,2,2,1,1,2,1,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,610,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,3395,01713,160,U,1,4
1908829,04,01,1,1,2,1,1,1,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,400,,,2,,,2,,,2,,,1,3,1,3395,01713,160,U,1,4
2000336,01,01,1,2,2,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,440,,,2,,,2,,,2,,,2,3,1,357,01762,168,U,1,3
2000336,05,01,1,2,2,1,1,2,2,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,850,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,357,01762,168,U,1,3
2000336,04,01,1,1,2,1,1,2,2,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,560,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,357,01762,168,U,1,3
2000377,01,01,1,1,1,2,1,2,1,2,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,320,,,2,,,2,,,2,,,1,3,1,425,01763,168,U,1,3
2000377,02,01,1,2,2,1,1,2,2,2,2,1,,1,1,1,2,2,2,2,2,,,,,,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,1,223,,2,,,2,,,2,1,1,425,01763,168,U,1,3
2000377,03,01,2,2,2,1,1,2,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,340,,1,3,3,425,01763,168,U,1,3
2000377,04,01,1,1,1,2,1,2,2,2,2,2,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,400,,,2,,,2,,,2,,,1,3,1,425,01763,168,U,1,3
1905142,03,01,1,1,2,1,1,1,2,1,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,480,,,2,,,2,,,2,,,1,3,2,3924,01679,158,U,1,2
2103456,01,01,1,2,2,1,1,2,2,1,1,,,1,1,2,2,1,2,2,2,,,,,,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,235,,1,3,3,1225,01872,182,U,1,4
2103456,02,01,1,2,2,1,1,2,2,1,2,,,2,,,,,,,,,,,,,,2,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,220,,2,,,2,,,3,1,3,1225,01872,182,U,1,4
2160156,13,01,2,2,2,1,1,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,1,2,2,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,180,,2,,,3,3,1,804,01909,179,R,4,2
2160156,15,01,1,1,2,1,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,1,2,2,2,,,1,2,1,1,2,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,260,,1,250,,2,,,3,1,1,804,01909,179,R,4,2
2160156,17,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,804,01909,179,R,4,2
2160156,10,01,1,2,2,1,1,2,2,2,2,1,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,461,,,1,260,,2,,,2,,,1,1,1,804,01909,179,R,4,2
2201116,05,01,1,1,1,1,1,1,1,1,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,1,360,,,2,,,,2,,,1,280,,2,,,1,1,1,1123,01949,192,U,1,3
2201116,02,01,2,2,2,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,280,,,1,220,,2,,,2,,,1,1,1,1123,01949,192,U,1,3
2201116,03,01,2,2,2,1,1,2,1,1,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,300,,,2,,,,2,,,2,,,2,,,1,1,3,1123,01949,192,U,1,3
2201149,04,01,1,2,2,1,1,2,1,1,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,2,,,2,,,2,,,2,3,1,854,01950,193,U,1,4
2260203,16,01,2,1,2,1,1,2,2,1,2,,,2,,,,,,,,,,,,,,6,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,209,,2,,,2,,,3,1,3,803,01997,190,R,4,2
2260261,01,01,1,1,2,1,1,2,2,2,2,5,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,768,01998,189,R,4,1
2260261,02,01,1,2,2,1,1,2,2,2,2,1,,1,1,2,2,1,2,2,2,,,,,,,,,2,,,,,1,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,400,,2,3,3,768,01998,189,R,4,1
2260261,03,01,1,2,2,1,2,2,2,1,2,,,2,,,,,,,,,,,,,,6,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768,01998,189,R,4,1
2260261,04,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,768,01998,189,R,4,1
2260261,05,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,1,2,2,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,50,,2,,,3,3,2,768,01998,189,R,4,1
2260261,07,01,1,2,1,1,1,2,2,1,2,,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,768,01998,189,R,4,1
2260261,08,01,2,2,2,1,1,1,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,1,2,2,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,100,,2,,,3,3,2,768,01998,189,R,4,1
2260261,09,01,2,2,2,1,2,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,1,2,2,1,2,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,100,,2,,,3,3,1,768,01998,189,R,4,1
2260261,06,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,768,01998,189,R,4,1
2260261,10,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,768,01998,189,R,4,1
2201248,02,01,1,1,2,1,1,1,2,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,400,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,872,01952,193,U,1,4
2201248,03,01,2,2,2,1,1,1,2,1,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,460,,,2,,,,2,,,2,,,2,,,2,1,3,872,01952,193,U,1,4
2201248,04,01,2,2,2,1,1,1,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,9999,,,2,,,2,,,2,,,2,3,1,872,01952,193,U,1,4
2201248,05,01,1,2,2,1,1,2,1,2,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,260,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,2,2,1,872,01952,193,U,1,4
1960065,13,01,1,2,2,1,1,1,2,2,2,2,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,440,,,2,,,2,,,2,,,1,3,1,423,01734,156,R,4,2
