K_EMPRESA,ANIO,MES,FOLIO,FECHA,CONCESIONARIO,EMPRESA,L_TOTAL_E,L_PREPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,K_GRUPO,GRUPO
C721,2018,10,510336,15-oct-18,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"1,500","1,500",,,C721,SIMPLII
C722,2018,11,510336,15-nov-18,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"1,500","1,500",,,C722,SIMPLII
C723,2018,12,510336,15DEC2018,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"1,500","1,500",,,C723,SIMPLII
C721,2019,1,510336,15JAN2019,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"1,500","1,500",,,C721,SIMPLII
C721,2019,2,510336,15-feb-19,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"1,600","1,600",,,C721,SIMPLII
C721,2019,3,510336,15-mar-19,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"1,700","1,700",,,C721,SIMPLII
C721,2019,4,510336,15APR2019,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"1,923","1,923",,,C721,SIMPLII
C721,2019,5,510336,15-may-19,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"2,020","2,020",,,C721,SIMPLII
C721,2019,6,510336,15-jun-19,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"2,041","2,041",,,C721,SIMPLII
C721,2019,7,510336,15-jul-19,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"2,010","2,010",,,C721,SIMPLII
C721,2019,8,510336,15AUG2019,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"2,087","2,087",,,C721,SIMPLII
C721,2019,9,510336,15-sep-19,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"2,075","2,075",,,C721,SIMPLII
C721,2019,10,510336,15-oct-19,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"2,028","2,028",,,C721,SIMPLII
C721,2019,11,510336,15-nov-19,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"2,033","2,033",,,C721,SIMPLII
C721,2019,12,510336,15DEC2019,"MOBILEBANDITS, S.A. DE C.V.",SIMPLII,"2,092","2,092",,,C721,SIMPLII
C726,2018,7,512003,15-jul-18,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,"3,887","3,887",,,C726,SIX MOVIL
C726,2018,8,512003,15AUG2018,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,"4,191","4,191",,,C726,SIX MOVIL
C726,2018,9,512003,15-sep-18,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,"4,425","4,425",,,C726,SIX MOVIL
C726,2018,10,512003,15-oct-18,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,"2,692","2,692",,,C726,SIX MOVIL
C726,2018,11,512003,15-nov-18,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,"2,156","2,156",,,C726,SIX MOVIL
C726,2018,12,512003,15DEC2018,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,"1,949","1,949",,,C726,SIX MOVIL
C726,2019,1,512003,15JAN2019,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,"1,861","1,861",,,C726,SIX MOVIL
C726,2019,2,512003,15-feb-19,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,"1,605","1,605",,,C726,SIX MOVIL
C726,2019,3,512003,15-mar-19,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,"1,340","1,340",,,C726,SIX MOVIL
C726,2019,4,512003,15APR2019,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,"1,200","1,200",,,C726,SIX MOVIL
C726,2019,5,512003,15-may-19,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,"1,000","1,000",,,C726,SIX MOVIL
C726,2019,6,512003,15-jun-19,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,800,800,,,C726,SIX MOVIL
C726,2019,7,512003,15-jul-19,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,826,826,,,C726,SIX MOVIL
C726,2019,8,512003,15AUG2019,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,699,699,,,C726,SIX MOVIL
C726,2019,9,512003,15-sep-19,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,677,677,,,C726,SIX MOVIL
C726,2019,10,512003,15-oct-19,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,645,645,,,C726,SIX MOVIL
C726,2019,11,512003,15-nov-19,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,663,663,,,C726,SIX MOVIL
C726,2019,12,512003,15DEC2019,"HIP CRICKET DE MÉXICO, S.A. DE C.V.",SIX MOVIL,682,682,,,C726,SIX MOVIL
C736,2019,4,515609,15APR2019,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,0,0,,,C736,AIRBUS
C736,2019,5,515609,15-may-19,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,0,0,,,C736,AIRBUS
C736,2019,6,515609,15-jun-19,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,568,568,,,C736,AIRBUS
C736,2019,7,515609,15-jul-19,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,595,595,,,C736,AIRBUS
C736,2019,8,515609,15AUG2019,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,595,595,,,C736,AIRBUS
C736,2019,9,515609,15-sep-19,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,595,595,,,C736,AIRBUS
C736,2019,10,515609,15-oct-19,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,"1,393","1,393",,,C736,AIRBUS
C736,2019,11,515609,15-nov-19,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,"1,393","1,393",,,C736,AIRBUS
C736,2019,12,515609,15DEC2019,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,"1,453","1,453",,,C736,AIRBUS
C736,2020,1,515609,15JAN2020,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,"1,453","1,453",,,C736,AIRBUS
C736,2020,2,515609,15-feb-20,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,"1,541","1,541",,,C736,AIRBUS
C736,2020,3,515609,15-mar-20,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,"1,541","1,541",,,C736,AIRBUS
C736,2020,4,515609,15APR2020,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,"1,541","1,541",,,C736,AIRBUS
C736,2020,5,515609,15-may-20,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,"1,541","1,541",,,C736,AIRBUS
C736,2020,6,515609,15-jun-20,"AIRBUS SLC, S.A. DE C.V.",AIRBUS,"1,541","1,541",,,C736,AIRBUS
C737,2019,7,516992,15-jul-19,"KING DAVID MOBILE, S.A.P.I. DE C.V.",MIIO,0,0,,,C737,MIIO
C737,2019,8,516992,15AUG2019,"KING DAVID MOBILE, S.A.P.I. DE C.V.",MIIO,0,0,,,C737,MIIO
C737,2019,9,516992,15-sep-19,"KING DAVID MOBILE, S.A.P.I. DE C.V.",MIIO,49,49,,,C737,MIIO
C737,2019,10,516992,15-oct-19,"KING DAVID MOBILE, S.A.P.I. DE C.V.",MIIO,47,47,,,C737,MIIO
C737,2019,11,516992,15-nov-19,"KING DAVID MOBILE, S.A.P.I. DE C.V.",MIIO,47,47,,,C737,MIIO
C737,2019,12,516992,15DEC2019,"KING DAVID MOBILE, S.A.P.I. DE C.V.",MIIO,47,47,,,C737,MIIO
C737,2020,1,516992,15JAN2020,"KING DAVID MOBILE, S.A.P.I. DE C.V.",MIIO,47,47,,,C737,MIIO
C737,2020,2,516992,15-feb-20,"KING DAVID MOBILE, S.A.P.I. DE C.V.",MIIO,47,47,,,C737,MIIO
C737,2020,3,516992,15-mar-20,"KING DAVID MOBILE, S.A.P.I. DE C.V.",MIIO,47,47,,,C737,MIIO
C737,2020,4,516992,15APR2020,"KING DAVID MOBILE, S.A.P.I. DE C.V.",MIIO,47,47,,,C737,MIIO
C737,2020,5,516992,15-may-20,"KING DAVID MOBILE, S.A.P.I. DE C.V.",MIIO,43,43,,,C737,MIIO
C737,2020,6,516992,15-jun-20,"KING DAVID MOBILE, S.A.P.I. DE C.V.",MIIO,43,43,,,C737,MIIO
C747,2019,12,517038,15DEC2019,"CELMAX MOVIL, S.A. DE C.V.",YOBI TELECOM,"14,234","14,234",,,C747,YOBI TELECOM
C747,2020,1,517038,15JAN2020,"CELMAX MOVIL, S.A. DE C.V.",YOBI TELECOM,"12,346","12,346",,,C747,YOBI TELECOM
C747,2020,2,517038,15-feb-20,"CELMAX MOVIL, S.A. DE C.V.",YOBI TELECOM,"10,215","10,215",,,C747,YOBI TELECOM
C747,2020,3,517038,15-mar-20,"CELMAX MOVIL, S.A. DE C.V.",YOBI TELECOM,"9,080","9,080",,,C747,YOBI TELECOM
C747,2020,4,517038,15APR2020,"CELMAX MOVIL, S.A. DE C.V.",YOBI TELECOM,"7,438","7,438",,,C747,YOBI TELECOM
C747,2020,5,517038,15-may-20,"CELMAX MOVIL, S.A. DE C.V.",YOBI TELECOM,"6,453","6,453",,,C747,YOBI TELECOM
C747,2020,6,517038,15-jun-20,"CELMAX MOVIL, S.A. DE C.V.",YOBI TELECOM,"6,566","6,566",,,C747,YOBI TELECOM
